id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,status_type_alt_detail,is_postseason,month,day,year
400900393,s:40~l:46~e:400900393~c:400900393,2017-03-14 02:30:00+00:00,17344,True,False,False,True,False,2017-03-14T02:30Z,TNT,[],,,national,TNT,1,STD,892,Ball Arena,Denver,CO,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fec524,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,129,True,"[{'value': 35.0, 'displayValue': '35', 'period': 1}
 {'value': 32.0, 'displayValue': '32', 'period': 2}
 {'value': 26.0, 'displayValue': '26', 'period': 3}
 {'value': 36.0, 'displayValue': '36', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '32-35'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '19-16'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '13-19'}]",13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,fdb927,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,101,False,"[{'value': 23.0, 'displayValue': '23', 'period': 1}
 {'value': 20.0, 'displayValue': '20', 'period': 2}
 {'value': 33.0, 'displayValue': '33', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '20-47'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '12-19'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '8-28'}]",400900393,2017,2,,0,3,14,2017
400900394,s:40~l:46~e:400900394~c:400900394,2017-03-14 23:00:00+00:00,20562,True,False,False,True,False,2017-03-14T23:00Z,NBA TV,[],,,national,NBA TV,1,STD,3417,Rocket Arena,Cleveland,OH,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,bc945c,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,128,True,"[{'value': 44.0, 'displayValue': '44', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 30.0, 'displayValue': '30', 'period': 3}
 {'value': 24.0, 'displayValue': '24', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '44-22'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '27-7'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '17-15'}]",8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,c8102e,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,96,False,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 22.0, 'displayValue': '22', 'period': 2}
 {'value': 22.0, 'displayValue': '22', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '33-34'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '22-12'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-22'}]",400900394,2017,2,,0,3,14,2017
400900395,s:40~l:46~e:400900395~c:400900395,2017-03-14 23:30:00+00:00,13911,True,False,False,True,False,2017-03-14T23:30Z,,[],,,away,FSOK,1,STD,3559,Barclays Center,Brooklyn,NY,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,104,False,"[{'value': 32.0, 'displayValue': '32', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 21.0, 'displayValue': '21', 'period': 3}
 {'value': 21.0, 'displayValue': '21', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '12-54'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '8-25'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-29'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,122,True,"[{'value': 32.0, 'displayValue': '32', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 29.0, 'displayValue': '29', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '38-29'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '25-9'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '13-20'}]",400900395,2017,2,,0,3,14,2017
400900396,s:40~l:46~e:400900396~c:400900396,2017-03-14 23:30:00+00:00,18261,True,False,False,True,False,2017-03-14T23:30Z,,[],,,away,FxMW,1,STD,1830,Madison Square Garden,New York,NY,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,87,True,"[{'value': 18.0, 'displayValue': '18', 'period': 1}
 {'value': 24.0, 'displayValue': '24', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '27-41'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '16-17'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-24'}]",11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,81,False,"[{'value': 24.0, 'displayValue': '24', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 12.0, 'displayValue': '12', 'period': 3}
 {'value': 17.0, 'displayValue': '17', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '34-33'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '23-10'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-23'}]",400900396,2017,2,,0,3,14,2017
400900397,s:40~l:46~e:400900397~c:400900397,2017-03-15 00:00:00+00:00,15530,True,False,False,True,False,2017-03-15T00:00Z,,[],,,away,CSNN,1,STD,985,Smoothie King Center,New Orleans,LA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,100,True,"[{'value': 23.0, 'displayValue': '23', 'period': 1}
 {'value': 27.0, 'displayValue': '27', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '27-40'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '16-18'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-22'}]",22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,000000,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,77,False,"[{'value': 16.0, 'displayValue': '16', 'period': 1}
 {'value': 20.0, 'displayValue': '20', 'period': 2}
 {'value': 18.0, 'displayValue': '18', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '29-37'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '17-14'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '12-23'}]",400900397,2017,2,,0,3,15,2017
400900398,s:40~l:46~e:400900398~c:400900398,2017-03-15 02:30:00+00:00,19596,True,False,False,True,False,2017-03-15T02:30Z,NBA TV,[],,,national,NBA TV,1,STD,2465,Oracle Arena,Oakland,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,1d428a,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,106,True,"[{'value': 35.0, 'displayValue': '35', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 28.0, 'displayValue': '28', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '53-14'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '27-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '26-10'}]",20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,e01234,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,104,False,"[{'value': 34.0, 'displayValue': '34', 'period': 1}
 {'value': 25.0, 'displayValue': '25', 'period': 2}
 {'value': 31.0, 'displayValue': '31', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '24-43'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '15-19'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '9-24'}]",400900398,2017,2,,0,3,15,2017
400900399,s:40~l:46~e:400900399~c:400900399,2017-03-15 23:00:00+00:00,17844,True,False,False,True,False,2017-03-15T23:00Z,,[],,,home,CSNB,1,STD,1823,Capital One Arena,Washington,DC,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,107,False,"[{'value': 39.0, 'displayValue': '39', 'period': 1}
 {'value': 18.0, 'displayValue': '18', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '41-26'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '26-10'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '15-16'}]",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,bbc4ca,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,112,True,"[{'value': 32.0, 'displayValue': '32', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 39.0, 'displayValue': '39', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '29-38'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '20-15'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '9-23'}]",400900399,2017,2,,0,3,15,2017
400900400,s:40~l:46~e:400900400~c:400900400,2017-03-15 23:00:00+00:00,14169,True,False,False,True,False,2017-03-15T23:00Z,,[],,,home,FxMW,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,98,True,"[{'value': 24.0, 'displayValue': '24', 'period': 1}
 {'value': 18.0, 'displayValue': '18', 'period': 2}
 {'value': 33.0, 'displayValue': '33', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '35-33'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '24-10'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-23'}]",30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,1d1060,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,77,False,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 20.0, 'displayValue': '20', 'period': 2}
 {'value': 16.0, 'displayValue': '16', 'period': 3}
 {'value': 19.0, 'displayValue': '19', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '29-39'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '18-15'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-24'}]",400900400,2017,2,,0,3,15,2017
400900401,s:40~l:46~e:400900401~c:400900401,2017-03-15 23:30:00+00:00,18624,True,False,False,True,False,2017-03-15T23:30Z,,[],,,home,CSNN,1,STD,1824,TD Garden,Boston,MA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,ffffff,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,117,True,"[{'value': 30.0, 'displayValue': '30', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 32.0, 'displayValue': '32', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '43-25'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '23-9'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '20-16'}]",16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,79bc43,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,104,False,"[{'value': 32.0, 'displayValue': '32', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 17.0, 'displayValue': '17', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '28-39'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '18-18'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '10-21'}]",400900401,2017,2,,0,3,15,2017
400900402,s:40~l:46~e:400900402~c:400900402,2017-03-15 23:30:00+00:00,19678,True,False,False,True,False,2017-03-15T23:30Z,,[],,,away,FxNo,1,STD,3438,Kaseya Center,Miami,FL,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,120,True,"[{'value': 28.0, 'displayValue': '28', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 31.0, 'displayValue': '31', 'period': 3}
 {'value': 35.0, 'displayValue': '35', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '33-35'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '19-14'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '14-21'}]",3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,112,False,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 31.0, 'displayValue': '31', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 33.0, 'displayValue': '33', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '27-41'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '16-18'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-23'}]",400900402,2017,2,,0,3,15,2017
400900403,s:40~l:46~e:400900403~c:400900403,2017-03-15 23:30:00+00:00,14033,True,False,False,True,False,2017-03-15T23:30Z,,[],,,home,FxDt,1,STD,3419,The Palace of Auburn Hills,Auburn Hills,MI,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,c8102e,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,83,False,"[{'value': 19.0, 'displayValue': '19', 'period': 1}
 {'value': 16.0, 'displayValue': '16', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 21.0, 'displayValue': '21', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '33-35'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '22-13'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '11-22'}]",26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,79a3dc,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,97,True,"[{'value': 28.0, 'displayValue': '28', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 20.0, 'displayValue': '20', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '43-25'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '23-12'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '20-13'}]",400900403,2017,2,,0,3,15,2017
400900404,s:40~l:46~e:400900404~c:400900404,2017-03-16 00:00:00+00:00,21583,True,False,False,True,False,2017-03-16T00:00Z,,[],,,home,CSNC,1,STD,1847,United Center,Chicago,IL,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,91,False,"[{'value': 24.0, 'displayValue': '24', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 21.0, 'displayValue': '21', 'period': 3}
 {'value': 20.0, 'displayValue': '20', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '32-36'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '19-15'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '13-21'}]",29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,12173f,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,98,True,"[{'value': 24.0, 'displayValue': '24', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 24.0, 'displayValue': '24', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '38-30'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '20-14'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '18-16'}]",400900404,2017,2,,0,3,16,2017
400900405,s:40~l:46~e:400900405~c:400900405,2017-03-16 00:00:00+00:00,18055,True,False,False,True,False,2017-03-16T00:00Z,,[],,,away,TWC SN,1,STD,1394,Toyota Center (Houston),Houston,TX,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,000000,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,139,True,"[{'value': 37.0, 'displayValue': '37', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 46.0, 'displayValue': '46', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '47-21'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '25-9'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '22-12'}]",13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,fdb927,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,100,False,"[{'value': 26.0, 'displayValue': '26', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '20-48'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '12-19'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '8-29'}]",400900405,2017,2,,0,3,16,2017
400900406,s:40~l:46~e:400900406~c:400900406,2017-03-16 00:00:00+00:00,18418,True,False,False,True,False,2017-03-16T00:00Z,ESPN,[],,,national,ESPN,1,STD,780,Frost Bank Center,San Antonio,TX,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,c4ced4,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,106,False,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 25.0, 'displayValue': '25', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '52-15'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '25-7'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '27-8'}]",22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,000000,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,110,True,"[{'value': 28.0, 'displayValue': '28', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 28.0, 'displayValue': '28', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '30-37'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '17-14'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '13-23'}]",400900406,2017,2,,0,3,16,2017
400900407,s:40~l:46~e:400900407~c:400900407,2017-03-16 02:00:00+00:00,17196,True,False,False,True,False,2017-03-16T02:00Z,,[],,,away,CSAC,1,STD,1949,Mortgage Matchup Center,Phoenix,AZ,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,e56020,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,101,False,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 18.0, 'displayValue': '18', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '22-46'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '13-22'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '9-24'}]",23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,6a7a82,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,107,True,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 26.0, 'displayValue': '26', 'period': 3}
 {'value': 33.0, 'displayValue': '33', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '27-41'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '14-21'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '13-20'}]",400900407,2017,2,,0,3,16,2017
